DEBUG 2021-07-20 00:14:08,679 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: DTT.LRM.LRMApplicationModule, DTT.LRM.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,679 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,679 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: DTT.LRM.Api.LRMWebApiModule, DTT.LRM.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,680 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.WebApi.AbpWebApiModule, Abp.Web.Api, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,680 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebModule, Abp.Web, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,680 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,680 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.SignalR.AbpWebSignalRModule, Abp.Web.SignalR, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,680 [67   ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.Mvc.AbpWebMvcModule, Abp.Web.Mvc, Version=6.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:08,683 [67   ] Abp.Modules.AbpModuleManager             - 17 modules loaded.
DEBUG 2021-07-20 00:14:08,871 [67   ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
